user_name,tweets
پاک فوج زندہ آباد,جو اس ملک کی فوج اس وطن کے خلاف کوئی بھی بکواس کرے گا ہم اس پر لعنت بھیجتے ہيں اور دعا ھے کہ جس جس نے اس ملک کو نقصان پہنچایااس کتے انڈیا کا ساتھ دیا اس ملک کا ایک بھی پیسہ کھایااسکو اسکی نسل اسکا ساتھ دینے والوں کی نسل کو اللہ پاک تباہ و برباد کرے آمین
sibtainfazli,اور تو گنجی فوج ہے
ھمیں پیار ھے پاکستان سے ھمیں پیار ھے,"مریم کے ساتھ  بیٹھی بچی نے راشد بلوچ کو تصویر پکڑ رکھی ہے 
راشد بلوچ کراچی میں چائینز قونصلیٹ پر حملے میں ملوث تھا اور دبئی سے گرفتار کر کے پاکستان لایا گیا 
مریم  صفدر اب کھل کر پاک فوج کے دشمنوں کی حمایت میں آ گئی ہے"
SAKMohammadzai,"جس نے کہا تھا 20 ہزار لوگ روڈ پر نکل جاٸیں تو جرنیلوں کی پیشاب نکل آۓ۔جس نے کہا القاٸدہ اور طالبان کو پاک فوج نے ٹریننگ دی۔جس نے کہا فوج اپنے کتوں کو اقتدار میں لاتی ھے۔

وہ کون ھے وہ کون ھے۔

یہودیوں کا recognised ایجنٹ.
عمران اللہ نیازی۔"
Nadeem Kiani,"Quote Tweet
Nawaz Sharif
@NawazSharifMNS
 · Oct 25
Nawaz Sharif addressing PDM's Quetta Jalsa 25th Oct 2020 https://pscp.tv/w/cmQCbTF6dkVOYURZWnlWamV8MWRqR1hvcmVwcU9LWqtBuRJGARMvVhJ_SiNvZoiWUyEx4Vaiqyu32hkSfCdx…"
ahsin sabir,"ایھتے وڈے آپریشن دی ضرورت جے.... عمران خان اکیلا ایک پاسے تے... اے سارے اک پاسے جے... ایناں ارسطو... سلمان شہباز... لندن بیٹھ کے سارے کام کروا رہیا جے... فوج وی ڈیل کر لیندی جے....
#فیر_کہندے_بوٹا_گالاں_کڈا"
جشن آمد رسول ﷺ مبارک,"نواز نہ خلاف ناکام تھا اور نہ آج ناکام ہے
یہ یاد رکھیں! 
فوج میں کل بھی جمہوریت کے چاہنے والے تھے اور فوج میں آج بھی جمہوریت کو چاہنے والے ہیں۔"
Sayed,"ویسا  بی بی محسن  ڈاوڑ کون  ہے  ؟؟یہ  وہی  محسن  داوڑ ہے نا جو زندگی بھر  فوج  کے  حلاف  کتے کی طرح  بھونکتا  رہا  
محسن دواڑ  غدار  ہے  اس  کے  جو یار ہے وہ سب  غدار ہے  پاک  فوج زندہ باد پاکستان  زندہ باد"
𝕊𝕪𝕖𝕕 𝕋𝕒𝕣𝕚𝕢 𝕊𝕙𝕒𝕙,کوئی ملک کو فروخت کرے اور فوج بیٹھی رہے یہاں تو چوروں کو چھپیڑ ماری ہے
Tashfeen,فوج کا حرامی پُتر
UMER UMH,"0:28
562 views"
Ali Arsalan I علی ارسلان,"وہ سمجھتے ہیں جب فوج میں بغاوت ہو جائے گی, جس کی آج بھرپور کوشش کا آغاز کیا گیا ہے, اس کے بعد تو بھارتی فوج بلا روک ٹوک آہ جائے گی اور یہ عقل کے اندھے سمجھتے ہیں کہ وہ انکے من پسند علاقوں میں انکی حکومت قائم کریں گے"
SÄDÄF...,"جنرل فیض اور جنرل باجوہ  پوری فوج نہیں ھے۔۔۔۔GHQ کے نائ 
اور فوج میں غدار ھوتے ھیں جس کی وجہ سے کورٹ مارشل متعارف کروایا گیا۔۔۔
راشد منہاس مثال ھیں 
سقوط ڈھاکہ مثال ھے
سقوط کشمیر مثال ھے
خود  بیرون ملک شفٹ ھو کےدشمن کے ساتھ مل کے جام ٹکراتے ھیں کتابیں لکھتے ھیں ھاتھ ملاتے ھیں ۔۔۔"
میاں اسرار عباس,"Quote Tweet
صحرانورد
@Aadiiroy
 · Oct 25
ریٹائرڈ جنرل صاحب فرمارھے ھیں کہ فوج نے سیاست میں مداخلت نہ کرنے کا حلف نہیں اٹھایا ھوا.
Vid Courtesy @Shahzad_IQBALpk"
ودانابنگش,"Quote Tweet
کیکاؤس میر
@kaikausMir
 · Oct 25
یہ تحریک مذاق نہیں ہے، اگر یہ ہار گئے، تو ملک کی نوے فیصد پارٹیوں کی سیاست ڈیڑھ گز کی قبر میں دفن ہو جاۓ گی،،!!!"
Syed Sohail Ali,فوج کا ہی تو اصل بیٹا ہے یہ
Farman Ali,بھائی دو غلط کام ایک صحیح نہیں ہو سکتے ،فوج کو غصہ دلا رہے ہیں تو فوج کو چاہیے کہ انہی کے خلاف کارروائی کریں نا۔وہ لوگ بے وقوف تو نہیں ہے
Muhammad Faheem,مریم نواز اس بات کا جواب دو؟ جن مسنگ پرسنز کی بات کر رہی ہو۔ تمہارے بھائی اور باپ بھی مسنگ پرسنز ہیں۔ ملک اور قوم کو مطلوب ہیں جو منہ میں آتا ہے بھونکتی چلی جاتی ہو۔ فوج عدلیہ اور اداروں کی تذلیل اور تضحیک کر رہی ہو؟ کس منہ سے عوام میں گئی ہو شرم کرو۔
Akram Shahzad (Pakistan),"فوج کو مریم صفدر کا انتہائی احسان مند ہونا چاہیے۔
ورنہ فوج کے کیپٹن صفدر اعوان جیسے ڈنگر کو کس نے رشتہ دینا تھا۔"
sibtainfazli,پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد پاک فوج زندہ باد سارے پاکستانیوں میرے ساتھ آواز ملاؤ ان انڈیا سے بھیجے ہوئے کتوں کا منہ توڑ دو
Amjad Sardar,"آپ جیسے لوگ دھرتی پر بوجھ ہوتے ہیں آپ کے جد کبھی مکہ کے کفار کی فوج کے پانی پلانے والے کبھی یزید کے کاسہ لیس اور کبھی انگریز کے پروردہ رہے ہوں گے۔
یہ وہ غلامی ہے جو سرشت میں ہوتی ہے
یہ ڈاکٹر ماہرہ نے کسی کو لکھا ہوا تھا مجھے آپ یاد نہیں آئے بخدا"
Shafqat Awan Advocate,"Quote Tweet
Muhammad Shahid Nawaz Bhatti
@MshahidNBhatti
 · Oct 25
سب سے زیادہ انسانی حقوق کی پامالی پاکستان فوج نے کی ہے،

پاکستانی فوج لڑنے کیلئے تربیت یافتہ ہی نہیں ہے،

پاکستانی فوج نے جتنے بھی آپریشن آج تک کیے ہیں سب ناکام ہوئے،

ایک فوجی کے شہید ہونے پر پوری فوج اپنی ہی عوام سے اس کا بدلہ لیتی ہے۔ عمران نیازی"
PEACE AND LOVE,اور اپ کی انہیں باتوں سے  پاکستانی قوم اب متنفر ہورہی ہے اہم شخصیت سے وہ مل رہا ہے وہ مل رہا تھا رات کی خاموشی میں ملاقاتیں منتیں پاوں پڑنا کیا مطلب لیا جائے ؟ فوج انکار کرتی ہے ہم سیاسی نہیں ہے کیسا دوغلا پن ہے سمجھ لیا جائے کہ فوج ہی حکومت کرُرہی ہے کیا ؟فوج کا کیا کام سیاست سے
Fakhar Ahmad,چھدو میجر صاحب مولویاں نو فوج وی نہیں ہتھ پا سکدیthe fifth column of Congress is still sucking Pakistan blood
سیدہ سونیا,نوازشریف نےباجوہ اینڈفیض کمپنی کوادھیڑ کر رکھ دیا حساب فوج کو نہیں آرمی چیف قمر جاوید باجوہ کو دینا ہوگا، ایتھے رکھ
سیدہ سونیا,نوازشریف نےباجوہ اینڈ فیض کمپنی کوادھیڑ کر رکھ دیا حساب فوج کو نہیں آرمی چیف قمر جاوید باجوہ کو دینا ہوگا، ایتھے رکھ۔۔
Fyt4Ryt,"Quote Tweet
Major Muhammad Arif TI(M) (Retd)
@marifthahim
 · Oct 25
آزادی راے کا یہ مطلب نہیں کہ جس کا دل کرے پاکستان کی سلامتی کے خلاف بات کرے ۔ وقت آ گیا ھے کہ ایسے لوگوں کی زبانیں کاٹ دی جائیں"
Nasir Mahmood,"Quote Tweet
Miss_301
@Miss3zero1
 · Oct 25
آج بھی میاں صاب کہتے میری فوج "
Ali Meher,بھگوڑا لنڈن میں بیٹھ کے منڈیلا بننے کی کوشش کر رہا ہے دو نمبری سے دم دبا کے بھاگ گیا بے غیرت! مرد ہوتا تو دم دبا کے کُتوں کی طرح نا بھاگتا۔ باہر بیٹھ کر فوج اور قوم کو محافظوں کے خلاف جو زبان یہ اور اس کی بھگوڑی استعمال کر رہی ہے اس کے پیش نظر سرعام پھانسی دینی چاہئے۔ لعنتی کھوتا
ھمیں پیار ھے پاکستان سے ھمیں پیار ھے,اس کتے غدار کا باپ بھی انڈیا کا ایجنٹ تھا ھر وقت منہ میں حرام تمباکو اور پان بھڑا رھتا تھا، اس کتے کڈو کی شکل والے بونے کو فوج پکڑ کر ڈندا چارے کتا ایک دن کی مار ھے بس
Muhammad Kaleem,لگا رہے لگا رہے تیری اوقات اب یہ رہ گٸ ہے کہ عمران خان اور فوج کو بھونکنے والے ہر کتے اور کتی کی چمچے گیری کرنا
Zeeshan Aziz,آپ وزیراعظم ہیں کوئی نیوز رپورٹر نہیں۔ خبریں پڑھنا بند کرو اور مذمت کی بجائے فوج کو حرکت میں لا کر ان کی مرمت کرو۔
E.,ناپاک فوج پہ لعنت۔۔۔۔۔۔
ثنی بھٹی,ریاست فوج کوہی کہاجاتاہے نہ کہ سول حکومت کو۔۔ریاست کی ترجمان ہمیشہ فوج ہی ہوتی ہے
Imrankhanabbasi,اسمے ڈائریکٹ فوج کو نشانہ بنا یا گیا ہے یہ کتاب ایک بکواس فلسفہ ہے۔۔۔۔۔۔جسمے صحافت کی چاپلوسی تو شامل بھی نہیں
SHAFIQUE AHMAD,اسی فوج سے سیکیورٹی لے کر جلسہ کر رہے ہیں جس کے خلاف سارے کتے کی طرح بھونک رہے ہیں
Mansoor,اس وقت کیوں نھی بکا فوج کے خلاف
برہان باوا,واہ کمال ہے جو 40 سال سے فوج کے ساتھ ہر جرم میں شریک ہیں آج انکی جگہ دوسری پارٹی آ گی تو ہم یقین کر لیں یہ فوج کے خلاف جہاد کر رہے ہیں ذرا پتہ تو کریں سوشل میڈیا پر اللہ اور اسلام کو گالیاں دینے والے ملحدوں کی سرپرست کون ہے
Zaffar Habib,فوج خاموش نہیں بیٹھی ہے۔ ماہر شکاری خوب جانتا ہے کہ شکار کو کس طرح گھیرنا ہے تادمِ مرگ ۔ فوج کو سب کچھ بہت پہلے سے معلوم ہے ۔ فوج کا مقصد قوم سمجھانا کہ دیکھ لو تین مرتبہ وزیراعظم کے عہدے پر فائز رہنے والے کے کرتوت۔ اب کوئی نون لیگی نواز شریف پر مڑ کے تھوکنا بھی پسند نہیں کرے گا
Ranasajidjaved,"ہماری پاکستان کی سیکیورٹی فورسز سے یہ درخواست ہے کہ وہ بغیر کسی پریشر کے ان سب کو پکڑ کر جیلوں میں ڈالے جو پاکستان کے خلاف کھڑے ہیں۔ سرحدوں کی بجائے پہلے اندر کے گند کو صاف کیا جائے۔۔ اگر یہ لوگ کسی اور ملک میں  
کرتے تو ان کی داستاں تک نہ ہوتی داستانوں میں
پاک فوج زندہ باد"
Sufyan,"Quote Tweet
Maryam Nawaz Sharif
@MaryamNSharif
 · Oct 25
People around and close to me getting threatening calls from ‘unknown numbers’ saying, after today’s speeches, you should all get ready for a ‘massive crackdown’. People of Pakistan, pls make note. Putting it here for record sake."
abidkhan,سبق حاصل کرنا چاہیے ایسے چور ڈاکو سے پہلے بھی اتے تھے الیکشن سے پہلے ہم یہ کریگی وہ کریگے جب ووٹ لیتا تو 5سال بعد اتا اس ٹھگوں پی ڈی ایم کے باتوں میں نہیں انا پاک فوج کا ساتھ دے ان شا اللہ اللہ پاکستان کو مخفوظ اور مضبوط کرے گا
Asghar Solangi,اپ کہاں جا رہے  ادارے سب قابل احترام ہیں آپ کو فوج کی سیاست پہ احتراض یہ کوئی اور اپ کا مسئلہ ہے
میری فوج میرا فخر,جزاک اللہ پیارے ویر
𝕴𝖒𝖗𝖆𝖓 𝕽𝖆𝖋𝖎𝖖,"اک محترمہ سارا دن پاک فوج کے خلاف بکواس کر کے رات کو فوجی کے ساتھ سو جاتی ہے.

کر لو گل.."
Arshad Hussain,فوج کا مقابلہ ھے کس سے ؟؟؟
Salar khan,"میری پوری ٹویٹ میں کہیں فوج کا لفظ لکھا ہوا ہے؟؟ یا مجھے نظر نہیں آرہا اور آپکو نظر آگیا ہے؟

اور یہ رپورٹ اور شیری مزاری والی بات ٹرک کی بتی ہے۔ ریاستی ادارے شیریں مزاری جیسے لوگ نہیں چلاتے جنہیں یہ نہ پتہ چل سکے کہ نواز شریف واقعی بیمار ہے کہ نہیں۔"
kashmiri Awaz آزادی,"نوازشریف کو واضح موقف رکھنا ہوگا ۔ موجودہ فوج ووٹ چور ھے ۔ ان کا سربراہ ووٹ چور ھے  ۔
فوج اپنے کرتوت درست کرے  بقول مولانا سدھر جاؤ  ۔
الیکشن تین چار لاکھ فوج نے مل کر چوری کیا ھے ۔ کہیں سے دس فوجی بھی نہیں بولے کے انہوں نے ووٹ چوری کیا ؟
کیوں ؟"
Saab Jaan,"Quote Tweet
Kamran Shahzad
@kamran__Shahzad
 · Oct 25
اسٹیبلشمنٹ نے طے کر لیا ہے کہ اب شریف خاندان آگے نہیں آئے گا
ترجمان اسٹیبلشمنٹ ہارون الرشید
چاچا ٹٹیری صاحب یہ فیصلہ اب عوام کرے گی آپ کا باپ نہیں"
میری فوج میرا فخر,"تھوڑا کام میں مصروف ہوں 
اس لیے
باقی آپ کے لئے نیک تمنائیں ہیں"
Dr.Sara #FreeKashmir,"استغفراللّٰہ 
نیازی،  دجالی فوج تیار کر رہا ہے۔"
Fani,وہ تمام لوگ جو آج تک بلوچستان پہ حکومت کرتے آئے ہیں آج اکٹھے ہو کر بلوچ قوم کی پسماندگی کا ذمہ دار فوج کو ٹھہرا رہے تھے۔
𝕾𝖍𝖆𝖍𝖎𝖉 𝕽𝖊𝖍𝖆𝖓,"کیوں بمشکل کیوں؟ 
فوج نے جب لانا ہی تھا تو 1997کے نواز شریف کی طرح بھاری منڈیٹ بھی تو 
دلوایا جا سکتا تھا؟
 
کوئی سیٹ نہیں سے ایک، تیرا، 118 اور اگلی باری 180 انشااللہ۔

ذلت مقدر ہے پٹواریوں کی آگے بھی"
ھمیں پیار ھے پاکستان سے ھمیں پیار ھے,"پاکستان دشمن موومنٹ فوج پر بھونک رھی ھے.
ادھر ہمارا کپتان پاکستان کا مقدمہ بیرون ممالک میں باآواز بلند لڑھ رہا ہے اور پہاں سارے کرپٹ سیاستدان اور ملوٹے ملک کے اندر انتشار پھیلا ریے ہیں.ایک بھی حرامی نے فرانس کی مزمت نہیں کی. 
ایک بات تو عیاں یے.خان نے انکو ڈندا  دیا ہے."
